184273
2.62495 2.69309 2.78958 2.86513 2.93184 2.99127 3.03732 3.02429 3.01180 2.98189 2.92972 2.86649 2.72044 2.54385 2.37147 2.16451 1.97982 1.81545 1.67002 1.57058 1.50277 1.54247 1.62873 1.75835 1.92083 2.05240 2.16502 2.27846 2.35802 2.43329 2.48537 2.52987 2.56775 2.58140 2.61579 2.63935 2.59431 2.53010 2.44841 2.33215 2.19868 
2.62131 2.66794 2.74954 2.83125 2.91045 2.97315 2.99876 2.96654 2.92881 2.88284 2.83065 2.77807 2.65478 2.48533 2.32067 2.10795 1.91857 1.74420 1.58961 1.48822 1.41164 1.44416 1.54503 1.69568 1.89037 2.02369 2.14555 2.28893 2.38781 2.46822 2.49496 2.53272 2.57623 2.59130 2.63128 2.64604 2.60121 2.53414 2.44720 2.34537 2.22060 
2.65149 2.69048 2.76125 2.84415 2.91646 2.96248 2.94142 2.88779 2.83408 2.79421 2.74876 2.70799 2.60706 2.45155 2.29438 2.08443 1.88691 1.70497 1.52552 1.40601 1.31071 1.32730 1.42263 1.57094 1.79911 1.96499 2.12168 2.28419 2.39470 2.48558 2.52236 2.57352 2.62974 2.64720 2.68221 2.69407 2.65680 2.58939 2.50468 2.40359 2.26428 
2.69400 2.73088 2.79545 2.86709 2.91877 2.93619 2.86957 2.79819 2.74088 2.71540 2.68008 2.65202 2.56957 2.42620 2.27701 2.07976 1.88090 1.69916 1.50658 1.38235 1.28506 1.30034 1.38206 1.51397 1.76139 1.96246 2.15906 2.32373 2.43029 2.52546 2.58874 2.66256 2.72737 2.74221 2.76467 2.78127 2.75800 2.69991 2.61767 2.49810 2.33724 
2.77491 2.79255 2.83586 2.88479 2.92275 2.91937 2.81866 2.72532 2.65706 2.63352 2.59321 2.56137 2.48861 2.36583 2.23840 2.06153 1.86967 1.69088 1.50084 1.38781 1.30765 1.34131 1.41848 1.52991 1.76555 1.98616 2.20359 2.37151 2.47697 2.57360 2.65131 2.74285 2.81390 2.83743 2.86106 2.88908 2.87413 2.82367 2.73882 2.59992 2.42399 
2.89166 2.87886 2.88893 2.91344 2.94497 2.94093 2.84208 2.73671 2.65060 2.60654 2.54622 2.49888 2.42188 2.30731 2.19040 2.02527 1.85218 1.69222 1.53454 1.43810 1.37815 1.39894 1.46219 1.55434 1.75610 1.97213 2.19072 2.37951 2.49689 2.60926 2.69553 2.78857 2.86250 2.89880 2.92512 2.95345 2.92662 2.86952 2.77023 2.62240 2.45890 
2.99362 2.96402 2.95646 2.96847 2.99489 2.99593 2.90921 2.80334 2.70557 2.63454 2.55400 2.49286 2.41290 2.30564 2.19678 2.03055 1.86857 1.72228 1.59468 1.50927 1.45830 1.47136 1.52599 1.60589 1.77362 1.97533 2.18877 2.40427 2.53736 2.66967 2.75728 2.83954 2.91200 2.95307 2.97712 2.99490 2.94850 2.87621 2.76482 2.62412 2.49597 
3.06183 3.01958 3.00390 3.01472 3.03524 3.03576 2.95371 2.85616 2.76018 2.67745 2.59042 2.52427 2.44539 2.34101 2.23499 2.06787 1.92228 1.79038 1.68306 1.60393 1.55613 1.56376 1.61568 1.68581 1.83819 2.02717 2.22754 2.44832 2.58632 2.73171 2.82898 2.90952 2.98484 3.01727 3.03259 3.03323 2.97095 2.87803 2.74825 2.60188 2.49480 
3.05861 3.01523 3.00421 3.01702 3.02912 3.02378 2.94149 2.84826 2.75627 2.67286 2.59688 2.53887 2.46920 2.36594 2.26903 2.12960 2.01062 1.89999 1.81013 1.74560 1.69418 1.68488 1.72463 1.79008 1.93771 2.10913 2.28712 2.48922 2.61918 2.75299 2.85397 2.92650 2.99884 3.02147 3.04051 3.04802 2.99189 2.89249 2.75858 2.60666 2.50422 
3.08379 3.02529 3.00708 3.01653 3.02251 3.01412 2.92792 2.83163 2.73773 2.65345 2.58856 2.54057 2.48245 2.37947 2.29220 2.19615 2.10851 2.02104 1.93784 1.88374 1.82476 1.79488 1.82051 1.88775 2.03006 2.18467 2.34109 2.52439 2.64456 2.76438 2.87163 2.93275 3.00089 3.01088 3.03575 3.05936 3.02062 2.92313 2.79125 2.63356 2.53025 
3.12118 3.05670 3.03306 3.03075 3.03058 3.02643 2.94223 2.84451 2.74715 2.65781 2.59452 2.55034 2.50362 2.40233 2.32200 2.25693 2.18460 2.10785 2.02239 1.98400 1.92375 1.88601 1.90454 1.97644 2.10546 2.24742 2.38536 2.56130 2.67409 2.77849 2.88617 2.93647 2.99769 2.98890 3.00850 3.04104 3.02022 2.94067 2.82767 2.68173 2.58827 
3.15705 3.09279 3.06556 3.06663 3.07324 3.08108 3.00061 2.90256 2.80189 2.70577 2.63246 2.57387 2.51421 2.40608 2.32231 2.25314 2.17186 2.08973 2.00381 1.97723 1.93778 1.93202 1.97113 2.04766 2.15458 2.27493 2.38913 2.54881 2.65355 2.74999 2.84880 2.88956 2.94234 2.90889 2.89957 2.92152 2.92176 2.87701 2.78859 2.66100 2.57462 
3.24610 3.18737 3.15438 3.14481 3.13860 3.14005 3.06584 2.97318 2.87723 2.76898 2.67432 2.58849 2.51490 2.40869 2.33351 2.26073 2.18141 2.10390 2.02794 2.00736 1.98946 2.01090 2.06661 2.13840 2.22251 2.31494 2.40225 2.53723 2.62976 2.71912 2.79900 2.82966 2.87372 2.83643 2.81034 2.83029 2.85367 2.84483 2.77662 2.65738 2.56425 
3.35713 3.29773 3.25121 3.22186 3.20108 3.19513 3.13067 3.04456 2.96022 2.84332 2.73061 2.61656 2.52857 2.41879 2.34510 2.27285 2.20735 2.14695 2.08439 2.06305 2.05406 2.09312 2.15629 2.21342 2.26901 2.33375 2.39582 2.51324 2.60398 2.69317 2.75366 2.77405 2.80813 2.78067 2.75138 2.77518 2.81437 2.83610 2.78981 2.67710 2.58002 
3.47959 3.41577 3.34901 3.28408 3.23880 3.21793 3.16297 3.07933 3.00095 2.88015 2.76078 2.63197 2.53220 2.41628 2.33063 2.25026 2.18133 2.12143 2.06686 2.05141 2.05640 2.11063 2.17715 2.23397 2.27683 2.32500 2.36203 2.46548 2.56228 2.65363 2.70826 2.72525 2.75780 2.75102 2.71954 2.73715 2.77786 2.80569 2.77422 2.67707 2.59344 
3.58305 3.50631 3.42177 3.33250 3.27514 3.24757 3.19433 3.10096 3.01651 2.90416 2.78821 2.65707 2.53079 2.38950 2.26720 2.16445 2.07194 2.00504 1.97767 1.99306 2.02800 2.08931 2.15512 2.21714 2.26524 2.30626 2.32023 2.39899 2.49100 2.57469 2.64483 2.67593 2.72422 2.72869 2.68890 2.69404 2.72512 2.74404 2.72808 2.65505 2.59789 
3.68889 3.60461 3.51264 3.41048 3.34041 3.30157 3.24401 3.14620 3.05755 2.95688 2.83835 2.70120 2.53576 2.37210 2.21988 2.09763 1.97830 1.90090 1.89939 1.93991 1.99541 2.05565 2.11916 2.18049 2.23452 2.27197 2.26884 2.31608 2.39424 2.46011 2.55146 2.61341 2.69716 2.70815 2.65897 2.65382 2.67750 2.68451 2.67815 2.62156 2.58387 
3.81378 3.71963 3.62689 3.53913 3.47680 3.43381 3.36606 3.27067 3.18381 3.09100 2.95342 2.79877 2.59619 2.41894 2.25260 2.13200 2.01132 1.92787 1.92198 1.95183 1.99606 2.03926 2.09692 2.15997 2.22152 2.26806 2.26569 2.29946 2.36785 2.42993 2.55069 2.64229 2.75150 2.76462 2.72132 2.71094 2.72403 2.71007 2.68885 2.62475 2.58001 
3.97870 3.87793 3.78476 3.71181 3.65970 3.61775 3.54912 3.46477 3.38530 3.28031 3.11046 2.92904 2.71254 2.53763 2.37663 2.26162 2.14345 2.05046 2.01723 2.01134 2.02972 2.06166 2.11887 2.18482 2.23811 2.28562 2.28394 2.31833 2.38560 2.45255 2.59098 2.69954 2.82549 2.85615 2.83294 2.83059 2.82738 2.78523 2.73331 2.64641 2.57451 
4.13091 4.01692 3.91059 3.83675 3.79310 3.76000 3.70330 3.63359 3.56510 3.43772 3.24729 3.04868 2.84059 2.66134 2.48956 2.35370 2.23112 2.13176 2.09720 2.07695 2.08242 2.10618 2.16268 2.23845 2.29026 2.34219 2.33435 2.35522 2.40724 2.46963 2.61394 2.74421 2.88909 2.95249 2.95540 2.96814 2.93796 2.86096 2.77325 2.66545 2.56382 
194304
3.15877 3.16682 3.18589 3.19829 3.25342 3.30946 3.37108 3.41686 3.41968 3.40888 3.36830 3.31093 3.20956 3.10241 2.98192 2.84844 2.75230 2.69859 2.67913 2.71802 2.79654 2.88987 3.03509 3.18170 3.30857 3.41553 3.52766 3.65979 3.80121 3.93421 3.99211 3.96624 3.90961 3.82939 3.74147 3.62249 3.47546 3.33613 3.21025 3.10955 2.99766 
3.03793 3.02653 3.05492 3.10479 3.20655 3.28268 3.33532 3.36235 3.33793 3.31205 3.26644 3.21162 3.10986 2.99536 2.87430 2.74266 2.63933 2.56654 2.52686 2.54007 2.60478 2.69597 2.84982 3.00664 3.13690 3.24194 3.34672 3.47550 3.61571 3.74814 3.80087 3.77617 3.73334 3.68399 3.61627 3.51239 3.36358 3.20689 3.06290 2.94735 2.82910 
2.93961 2.92428 2.96757 3.04250 3.17262 3.25213 3.28444 3.29451 3.26195 3.23473 3.19454 3.14618 3.04925 2.92749 2.80229 2.67363 2.56703 2.48126 2.44307 2.44275 2.48581 2.55275 2.68850 2.83740 2.96576 3.06865 3.16683 3.27611 3.39633 3.51406 3.57719 3.57899 3.57336 3.55443 3.50239 3.41475 3.28046 3.11615 2.95525 2.82016 2.69565 
2.85874 2.87591 2.93496 3.00833 3.13358 3.21275 3.24593 3.25360 3.21927 3.18069 3.13397 3.07773 2.98854 2.88026 2.76891 2.66244 2.57456 2.49622 2.45833 2.44091 2.45561 2.48561 2.58005 2.70010 2.82086 2.92195 3.01546 3.10176 3.19832 3.29467 3.36034 3.37844 3.39073 3.38308 3.33283 3.25957 3.14602 2.98793 2.81616 2.66843 2.54136 
2.84486 2.88167 2.93966 2.98936 3.08937 3.15782 3.18100 3.17797 3.13760 3.08593 3.03655 2.96235 2.87066 2.76992 2.67409 2.59892 2.54080 2.49888 2.48082 2.46885 2.47092 2.47494 2.52680 2.60971 2.71318 2.80379 2.88572 2.94790 3.01991 3.09730 3.15912 3.19227 3.22257 3.22973 3.18622 3.13313 3.04838 2.92678 2.77397 2.63163 2.49952 
2.83719 2.87083 2.90813 2.94392 3.03006 3.09331 3.11438 3.10831 3.06462 2.99860 2.94172 2.85061 2.74972 2.65244 2.57474 2.53960 2.51437 2.50790 2.50635 2.50249 2.50363 2.49976 2.52432 2.57810 2.65687 2.73255 2.79913 2.84778 2.90907 2.98429 3.04942 3.09779 3.14065 3.15312 3.10671 3.06511 3.00400 2.91860 2.78691 2.64264 2.49908 
2.84830 2.86606 2.88981 2.91633 2.99173 3.04633 3.05939 3.04496 2.99000 2.91013 2.84857 2.76078 2.66694 2.57148 2.49542 2.47821 2.46996 2.48352 2.49393 2.48770 2.48049 2.46924 2.47210 2.49790 2.55101 2.61322 2.67264 2.71697 2.76712 2.83895 2.91463 2.98758 3.05384 3.07378 3.02684 2.97928 2.92434 2.85732 2.74912 2.62196 2.49230 
2.91019 2.91376 2.92885 2.93606 2.98605 3.01540 3.00844 2.97561 2.90252 2.79766 2.72240 2.64020 2.55328 2.45807 2.36778 2.34431 2.32842 2.34155 2.34872 2.34172 2.34414 2.34234 2.34986 2.37168 2.41119 2.46518 2.52688 2.58401 2.63914 2.71623 2.80098 2.88013 2.95436 2.96993 2.93407 2.89145 2.84525 2.79066 2.69521 2.58290 2.47663 
2.97402 2.96279 2.96972 2.95490 2.97026 2.96568 2.92827 2.87085 2.77759 2.66634 2.59646 2.53509 2.47040 2.38898 2.29127 2.25946 2.22927 2.22666 2.21457 2.19759 2.20262 2.19380 2.20835 2.23377 2.26918 2.31717 2.38875 2.47307 2.54367 2.62673 2.71142 2.78508 2.85922 2.87642 2.86015 2.82636 2.78001 2.72591 2.63251 2.53088 2.44956 
3.03371 3.01473 3.01302 2.97803 2.95369 2.91712 2.85514 2.78560 2.68602 2.58180 2.51578 2.45877 2.39799 2.32401 2.22704 2.19305 2.13969 2.10008 2.06258 2.04323 2.05661 2.05555 2.08031 2.11336 2.16310 2.22546 2.32017 2.43105 2.51838 2.60671 2.69531 2.76564 2.83830 2.85982 2.86479 2.84226 2.79269 2.72767 2.62949 2.51860 2.43945 
3.02077 2.99101 2.97187 2.91599 2.86362 2.82322 2.76428 2.70940 2.62390 2.53744 2.46553 2.39454 2.32071 2.24910 2.16298 2.12576 2.05942 1.99056 1.93915 1.92150 1.93474 1.93912 1.96826 2.01208 2.07977 2.15912 2.27227 2.39213 2.48077 2.56250 2.65620 2.72987 2.80597 2.83604 2.86027 2.84740 2.78916 2.70856 2.61202 2.49756 2.41762 
3.01633 2.97520 2.94557 2.89541 2.84448 2.82040 2.77138 2.73100 2.65929 2.58215 2.49570 2.40190 2.30601 2.22279 2.13067 2.07240 1.98655 1.88899 1.82226 1.80655 1.82281 1.84701 1.88966 1.94931 2.02980 2.12668 2.25311 2.36252 2.43556 2.50258 2.59348 2.66290 2.73129 2.76172 2.78987 2.77795 2.71868 2.63123 2.54270 2.44255 2.37042 
3.02800 2.96506 2.91856 2.87954 2.84208 2.83217 2.78908 2.75225 2.69296 2.62511 2.53479 2.42215 2.30265 2.19524 2.08181 1.99821 1.89781 1.78860 1.71292 1.69526 1.71189 1.75837 1.82173 1.90409 1.99167 2.09178 2.20616 2.30006 2.36295 2.42534 2.50245 2.55265 2.59966 2.62705 2.65475 2.65028 2.59594 2.51554 2.43614 2.33675 2.24922 
3.03134 2.96654 2.91750 2.89720 2.86746 2.85628 2.80998 2.76362 2.70776 2.63579 2.54406 2.42048 2.27593 2.13352 1.98228 1.85924 1.74141 1.63236 1.55491 1.53209 1.55423 1.62545 1.71001 1.81446 1.92165 2.04337 2.15375 2.23734 2.29824 2.36635 2.42750 2.46108 2.48966 2.51736 2.54163 2.53829 2.48692 2.41832 2.34701 2.23955 2.12942 
3.05667 3.00627 2.96895 2.94907 2.90558 2.87717 2.83455 2.78536 2.73769 2.67080 2.58538 2.45579 2.28643 2.11104 1.92434 1.76633 1.63205 1.52553 1.44844 1.41736 1.43758 1.52110 1.61790 1.74382 1.87563 2.01322 2.11277 2.18654 2.24805 2.32563 2.37941 2.39426 2.40571 2.43430 2.46489 2.46140 2.40536 2.33595 2.26274 2.14172 2.00312 
3.10311 3.07497 3.04799 3.01769 2.96294 2.92296 2.87800 2.81717 2.76735 2.70620 2.62792 2.50780 2.33513 2.14616 1.94024 1.75598 1.60303 1.48267 1.39188 1.34356 1.35669 1.45420 1.57557 1.72882 1.88428 2.02461 2.13153 2.21546 2.28256 2.35561 2.39813 2.40159 2.39526 2.40349 2.42444 2.40858 2.34987 2.27963 2.20437 2.07722 1.92736 
3.18568 3.15259 3.11697 3.06408 3.00301 2.95453 2.90082 2.82732 2.76546 2.70037 2.62023 2.50214 2.32863 2.14020 1.94084 1.75032 1.58764 1.45089 1.35158 1.30058 1.31835 1.43027 1.57830 1.75331 1.92417 2.05708 2.17173 2.27088 2.33863 2.39544 2.41644 2.42514 2.42021 2.41545 2.42890 2.40197 2.33807 2.26415 2.18878 2.06817 1.92244 
3.30909 3.24673 3.18352 3.11999 3.06789 3.01960 2.94855 2.85421 2.77316 2.69535 2.60839 2.49447 2.32971 2.14641 1.95368 1.76183 1.59720 1.44891 1.34173 1.28612 1.30241 1.41261 1.57436 1.76385 1.95657 2.08717 2.21981 2.35241 2.43965 2.49713 2.50185 2.51794 2.51017 2.48599 2.48028 2.44366 2.38142 2.30383 2.21758 2.10039 1.96549 
3.44487 3.36096 3.28095 3.21174 3.15962 3.09539 2.99577 2.87824 2.78293 2.68846 2.58826 2.47122 2.33270 2.17090 1.99681 1.80219 1.62697 1.46435 1.35269 1.29686 1.30886 1.40729 1.55860 1.74180 1.95883 2.11421 2.27008 2.41805 2.50631 2.57563 2.58609 2.62308 2.63388 2.61751 2.61008 2.57661 2.50368 2.40014 2.28060 2.15996 2.03587 
3.63426 3.52815 3.42996 3.34952 3.28631 3.19313 3.04879 2.89787 2.78345 2.69695 2.61512 2.52247 2.40250 2.24667 2.07843 1.88534 1.69932 1.52280 1.38943 1.32084 1.32392 1.42371 1.56761 1.74716 1.98676 2.18113 2.36322 2.51629 2.60741 2.68912 2.71286 2.76064 2.77129 2.74061 2.71377 2.68243 2.60226 2.48490 2.34379 2.21496 2.08693 
3.82712 3.71296 3.61151 3.52542 3.44619 3.32055 3.14705 2.98522 2.87084 2.79604 2.72191 2.63838 2.52038 2.36377 2.19925 2.00819 1.81905 1.64361 1.50984 1.44003 1.44003 1.53913 1.66937 1.83714 2.08921 2.31539 2.51505 2.65835 2.73459 2.81014 2.84393 2.89985 2.91323 2.87688 2.83868 2.80881 2.71638 2.59110 2.43969 2.30355 2.16162 
4.07424 3.95169 3.84017 3.74215 3.65470 3.52194 3.34384 3.17831 3.05791 2.97381 2.88492 2.78806 2.66003 2.50035 2.33737 2.15263 1.97484 1.81504 1.69740 1.63535 1.63106 1.71670 1.82588 1.97265 2.19940 2.40796 2.59383 2.74073 2.82825 2.91254 2.94898 2.99445 3.00601 2.97185 2.92794 2.89004 2.78817 2.66249 2.50683 2.36061 2.20153 
4.33617 4.21257 4.08539 3.96298 3.85942 3.74175 3.58289 3.42742 3.29233 3.18489 3.07243 2.95677 2.81738 2.65815 2.49726 2.31104 2.14240 2.00069 1.91431 1.86808 1.86505 1.92049 2.00234 2.11663 2.30229 2.48982 2.65934 2.82036 2.92555 3.01643 3.03967 3.06028 3.07258 3.04560 2.99905 2.94634 2.83148 2.70113 2.54363 2.39912 2.25604 
4.56721 4.43749 4.32095 4.21687 4.13307 4.03304 3.88647 3.73124 3.57725 3.44067 3.30313 3.16885 3.02106 2.86606 2.71330 2.53040 2.37185 2.24483 2.18282 2.14855 2.14943 2.19325 2.25377 2.33753 2.47212 2.62477 2.76432 2.92078 3.02814 3.11527 3.12719 3.12764 3.14325 3.12136 3.07425 3.00912 2.88978 2.75500 2.59350 2.44594 2.31800 
4.75332 4.63997 4.54828 4.46672 4.39673 4.30657 4.16242 4.00137 3.82970 3.67365 3.52013 3.37470 3.22520 3.07504 2.94003 2.78370 2.65480 2.54804 2.50022 2.47032 2.46608 2.49682 2.53762 2.59777 2.70513 2.83863 2.95855 3.09151 3.16680 3.21983 3.22319 3.21786 3.24215 3.21599 3.16910 3.09606 2.97008 2.82519 2.65401 2.49171 2.36090 
4.89182 4.81019 4.75308 4.70217 4.64853 4.57688 4.43364 4.26345 4.07538 3.90330 3.74207 3.59245 3.45148 3.30755 3.19482 3.07961 2.98658 2.90348 2.85619 2.81990 2.79355 2.80255 2.82904 2.88050 2.97138 3.08133 3.16934 3.26211 3.30376 3.33450 3.34587 3.34092 3.36524 3.31866 3.26210 3.17951 3.04227 2.87895 2.68787 2.50098 2.35788 
